scientific_name	sample_group	tissue	genotype	sex	age	treatment	source_name	is_sampled	is_qualified	exclusion	protocol	bioproject	biosample	experiment	run	sra_primary	sra_sample	sra_study	study_title	exp_title	design	sample_title	sample_description	lib_name	lib_layout	lib_strategy	lib_source	lib_selection	instrument	total_spots	total_bases	size	nominal_length	nominal_sdev	spot_length	read_index	read_class	read_type	base_coord	center	submitter_id	pubmed_id	taxid	published_date	NCBI_Link	AWS_Link	GCP_Link	isolate	isolation_source	collection_date	geo_loc_name	replicate	sample_type	biosamplemodel	host	colony	pooled_individual	caste	task	tissue_type	sample_name	bioproject_id	dev_stage	taxid_domain	taxid_kingdom	taxid_phylum	taxid_class	taxid_order	taxid_family	taxid_genus	taxid_species	scientific_name_original
Monomorium pharaonis										no		PRJDB3164	SAMD00027062	DRX029123	DRR032185	DRA003275	DRS021329	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00027062					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	18914358	794403036	559153349			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:43	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032185/DRR032185.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032185/DRR032185	gs://sra-pub-zq-107/DRR032185/DRR032185.zq.1													head	PHARAO.25RH_WH	PRJDB3164		2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00027061	DRX029122	DRR032184	DRA003275	DRS021328	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00027061					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	20589773	864770466	607653114			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:43	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032184/DRR032184.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032184/DRR032184	gs://sra-pub-zq-107/DRR032184/DRR032184.zq.1													gaster	PHARAO.25RG_WG	PRJDB3164		2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00027060	DRX029121	DRR032183	DRA003275	DRS021327	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00027060					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	15157133	636599586	449730824			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:43	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032183/DRR032183.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032183/DRR032183	gs://sra-pub-zq-107/DRR032183/DRR032183.zq.1														PHARAO.25QW_L	PRJDB3164	Larva	2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00027059	DRX029120	DRR032182	DRA003275	DRS021326	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00027059					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	20296400	852448800	594749696			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:43	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032182/DRR032182.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032182/DRR032182	gs://sra-pub-zq-107/DRR032182/DRR032182.zq.1														PHARAO.25QP_L	PRJDB3164	3Rd-instar Larva	2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00027058	DRX029119	DRR032181	DRA003275	DRS021325	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00027058					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	13289974	558178908	455989162			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:43	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032181/DRR032181.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032181/DRR032181	gs://sra-pub-zq-107/DRR032181/DRR032181.zq.1													gaster	PHARAO.25QFG_WG	PRJDB3164		2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00027057	DRX029118	DRR032180	DRA003275	DRS021324	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00027057					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	11494161	482754762	390226138			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:43	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032180/DRR032180.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032180/DRR032180	gs://sra-pub-zq-107/DRR032180/DRR032180.zq.1													head	PHARAO.25QCH_WH	PRJDB3164		2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00027056	DRX029117	DRR032179	DRA003275	DRS021323	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00027056					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	18672774	784256508	548310470			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:43	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032179/DRR032179.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032179/DRR032179	gs://sra-pub-zq-107/DRR032179/DRR032179.zq.1													gaster	PHARAO.25QCG_WG	PRJDB3164		2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00027055	DRX029116	DRR032178	DRA003275	DRS021322	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00027055					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	11991595	503646990	352757815			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:43	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032178/DRR032178.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032178/DRR032178	gs://sra-pub-zq-107/DRR032178/DRR032178.zq.1														PHARAO.25LW_L	PRJDB3164	Larva	2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00027054	DRX029115	DRR032177	DRA003275	DRS021321	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00027054					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	17661108	741766536	521529267			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:43	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032177/DRR032177.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032177/DRR032177	gs://sra-pub-zq-107/DRR032177/DRR032177.zq.1														PHARAO.25LS_L	PRJDB3164	Larva	2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00027053	DRX029114	DRR032176	DRA003275	DRS021320	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00027053					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	14224984	597449328	422528005			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:43	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032176/DRR032176.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032176/DRR032176	gs://sra-pub-zq-107/DRR032176/DRR032176.zq.1														PHARAO.25LP_L	PRJDB3164	3Rd-instar Larva	2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00027052	DRX029113	DRR032175	DRA003275	DRS021319	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00027052					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	14836513	623133546	464932605			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:43	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032175/DRR032175.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032175/DRR032175	gs://sra-pub-zq-107/DRR032175/DRR032175.zq.1													head	PHARAO.25LFH_WH	PRJDB3164		2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00027051	DRX029112	DRR032174	DRA003275	DRS021318	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00027051					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	17804784	747800928	521944755			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:43	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032174/DRR032174.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032174/DRR032174	gs://sra-pub-zq-107/DRR032174/DRR032174.zq.1													gaster	PHARAO.25LFG_WG	PRJDB3164		2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00027050	DRX029111	DRR032173	DRA003275	DRS021317	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00027050					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	12742364	535179288	435442084			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:43	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032173/DRR032173.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032173/DRR032173	gs://sra-pub-zq-107/DRR032173/DRR032173.zq.1													head	PHARAO.25LCH_WH	PRJDB3164		2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00027049	DRX029110	DRR032172	DRA003275	DRS021316	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00027049					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	18729221	786627282	548096291			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:43	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032172/DRR032172.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032172/DRR032172	gs://sra-pub-zq-107/DRR032172/DRR032172.zq.1													gaster	PHARAO.25LCG_WG	PRJDB3164		2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00027048	DRX029109	DRR032171	DRA003275	DRS021315	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00027048					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	14288705	600125610	421572580			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:43	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032171/DRR032171.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032171/DRR032171	gs://sra-pub-zq-107/DRR032171/DRR032171.zq.1													head	PHARAO.24XH_WH	PRJDB3164		2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00027047	DRX029108	DRR032170	DRA003275	DRS021314	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00027047					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	16096111	676036662	473754554			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:43	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032170/DRR032170.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032170/DRR032170	gs://sra-pub-zq-107/DRR032170/DRR032170.zq.1													gaster	PHARAO.24XG_WG	PRJDB3164		2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00027046	DRX029107	DRR032169	DRA003275	DRS021313	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00027046					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	17541319	736735398	513478037			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:43	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032169/DRR032169.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032169/DRR032169	gs://sra-pub-zq-107/DRR032169/DRR032169.noqual.1														PHARAO.24QW_L	PRJDB3164	Larva	2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00027045	DRX029106	DRR032168	DRA003275	DRS021312	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00027045					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	18629230	782427660	552066840			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:43	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032168/DRR032168.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032168/DRR032168	gs://sra-pub-zq-107/DRR032168/DRR032168.zq.1														PHARAO.24QP_L	PRJDB3164	3Rd-instar Larva	2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00027044	DRX029105	DRR032167	DRA003275	DRS021311	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00027044					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	15311900	643099800	471190515			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:43	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032167/DRR032167.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032167/DRR032167	gs://sra-pub-zq-104/DRR032167/DRR032167.noqual.1													head	PHARAO.24QFH_WH	PRJDB3164		2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00027043	DRX029104	DRR032166	DRA003275	DRS021310	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00027043					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	15538807	652629894	455561380			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:43	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032166/DRR032166.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032166/DRR032166	gs://sra-pub-zq-107/DRR032166/DRR032166.zq.1													gaster	PHARAO.24QFG_WG	PRJDB3164		2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00027042	DRX029103	DRR032165	DRA003275	DRS021309	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00027042					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	15711734	659892828	462728916			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:43	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032165/DRR032165.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032165/DRR032165	gs://sra-pub-zq-107/DRR032165/DRR032165.zq.1													head	PHARAO.24QCH_WH	PRJDB3164		2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00027041	DRX029102	DRR032164	DRA003275	DRS021308	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00027041					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	13714734	576018828	403130726			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:43	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032164/DRR032164.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032164/DRR032164	gs://sra-pub-zq-107/DRR032164/DRR032164.zq.1													gaster	PHARAO.24QCG_WG	PRJDB3164		2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00027040	DRX029101	DRR032163	DRA003275	DRS021307	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00027040					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	14865632	624356544	490884231			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:43	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032163/DRR032163.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032163/DRR032163	gs://sra-pub-zq-107/DRR032163/DRR032163.zq.1														PHARAO.24LW_L	PRJDB3164	Larva	2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00027039	DRX029100	DRR032162	DRA003275	DRS021306	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00027039					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	14192808	596097936	421032271			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:43	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032162/DRR032162.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032162/DRR032162	gs://sra-pub-zq-107/DRR032162/DRR032162.zq.1														PHARAO.24LS_L	PRJDB3164	Larva	2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00027038	DRX029099	DRR032161	DRA003275	DRS021305	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00027038					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	11179012	469518504	328874145			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:43	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032161/DRR032161.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032161/DRR032161	gs://sra-pub-zq-107/DRR032161/DRR032161.zq.1														PHARAO.24LP_L	PRJDB3164	3Rd-instar Larva	2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00027037	DRX029098	DRR032160	DRA003275	DRS021304	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00027037					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	14267729	599244618	419767668			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:43	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032160/DRR032160.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032160/DRR032160	gs://sra-pub-zq-107/DRR032160/DRR032160.zq.1													head	PHARAO.24LFH_WH	PRJDB3164		2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00027036	DRX029097	DRR032159	DRA003275	DRS021303	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00027036					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	16679299	700530558	500770457			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:43	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032159/DRR032159.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032159/DRR032159	gs://sra-pub-zq-107/DRR032159/DRR032159.zq.1													gaster	PHARAO.24LFG_WG	PRJDB3164		2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00027035	DRX029096	DRR032158	DRA003275	DRS021302	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00027035					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	16803053	705728226	496708189			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:43	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032158/DRR032158.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032158/DRR032158	gs://sra-pub-zq-107/DRR032158/DRR032158.noqual.1													head	PHARAO.24LCH_WH	PRJDB3164		2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00027034	DRX029095	DRR032157	DRA003275	DRS021301	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00027034					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	14891954	625462068	438117131			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:43	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032157/DRR032157.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032157/DRR032157	gs://sra-pub-zq-107/DRR032157/DRR032157.noqual.1													gaster	PHARAO.24LCG_WG	PRJDB3164		2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00027033	DRX029094	DRR032156	DRA003275	DRS021300	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00027033					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	12122468	509143656	419482420			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:43	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032156/DRR032156.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032156/DRR032156	gs://sra-pub-zq-107/DRR032156/DRR032156.noqual.1													head	PHARAO.23XH_WH	PRJDB3164		2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis										no		PRJDB3164	SAMD00027032	DRX029093	DRR032155	DRA003275	DRS021299	DRP002363	Genome and transcriptome of the pharaoh ant (Monomorium pharaonis)	Illumina HiSeq 2000 sequencing of SAMD00027032					single	RNA-Seq	TRANSCRIPTOMIC	RACE	Illumina HiSeq 2000	22471163	943788846	761383257			100	0	Application Read	Forward	1	OIST	DRA003275		307658	2015-10-22 10:54:43	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/DRR000/032/DRR032155/DRR032155.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR032155/DRR032155	gs://sra-pub-zq-107/DRR032155/DRR032155.noqual.1													gaster	PHARAO.23XG_WG	PRJDB3164		2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
