scientific_name	sample_group	tissue	genotype	sex	age	treatment	source_name	is_sampled	is_qualified	exclusion	protocol	bioproject	biosample	experiment	run	sra_primary	sra_sample	sra_study	study_title	exp_title	design	sample_title	sample_description	lib_name	lib_layout	lib_strategy	lib_source	lib_selection	instrument	total_spots	total_bases	size	nominal_length	nominal_sdev	spot_length	read_index	read_class	read_type	base_coord	lab	center	submitter_id	pubmed_id	taxid	published_date	biomaterial_provider	cell	location	antibody	batch	misc	NCBI_Link	AWS_Link	GCP_Link	isolate	isolation_source	collection_date	geo_loc_name	time	biosamplemodel	breed	replicate	host	altitude	collected_by	depth	dev_stage	env_broad_scale	host_tissue_sampled	identified_by	lat_lon	specimen_voucher	temp	cell_type	individual_id	strain	cultivar	ecotype	echotype	social_form	sequence_id	caste	colony_organization_type	colony_name	pooled_individuals	colony	developmental_stage	taxid_domain	taxid_kingdom	taxid_phylum	taxid_class	taxid_order	taxid_family	taxid_genus	taxid_species	scientific_name_original
Solenopsis invicta	single ovary	Single Ovary	Sb/Sb		reproductively mature		ovaries of unmated reproductive ant departing on her mating flight			no		PRJNA629802	SAMN14791549	SRX8241548	SRR11680688	SRA1071994	SRS6591187	SRP259941	Simple inheritance, complex regulation: supergene-mediated fire ant social polymorphism	GSM4509781: ovaries of unmated reproductive ant departing on her mating flight (20IO); Solenopsis invicta; RNA-Seq		ovaries of unmated reproductive ant departing on her mating flight (20IO)			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 500	24176264	1837396064	686988121									GEO	GEO: GSE149726	32749006	13686	2020-07-20 09:56:27							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11680/SRR11680688/SRR11680688.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11680688/SRR11680688	gs://sra-pub-zq-102/SRR11680688/SRR11680688.lite.1																									Alate (winged) gynes were aspirated from the tops of mounds and frozen on dry ice in the field in and around Athens-Clarke Co. on days of mating flights in April 2015.	Polygyne								2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta	single brain	Single Brain	Sb/Sb		reproductively mature		brain of unmated reproductive ant departing on her mating flight			no		PRJNA629802	SAMN14791550	SRX8241547	SRR11680687	SRA1071994	SRS6591186	SRP259941	Simple inheritance, complex regulation: supergene-mediated fire ant social polymorphism	GSM4509779: brain of unmated reproductive ant departing on her mating flight (20IB); Solenopsis invicta; RNA-Seq		brain of unmated reproductive ant departing on her mating flight (20IB)			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 500	35051438	2663909288	987289752									GEO	GEO: GSE149726	32749006	13686	2020-07-20 09:56:27							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11680/SRR11680687/SRR11680687.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11680687/SRR11680687	gs://sra-pub-zq-102/SRR11680687/SRR11680687.lite.1																									Alate (winged) gynes were aspirated from the tops of mounds and frozen on dry ice in the field in and around Athens-Clarke Co. on days of mating flights in April 2015.	Polygyne								2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta	single ovary	Single Ovary	SB/SB		reproductively mature		ovaries of unmated reproductive ant departing on her mating flight			no		PRJNA629802	SAMN14791553	SRX8241546	SRR11680686	SRA1071994	SRS6591184	SRP259941	Simple inheritance, complex regulation: supergene-mediated fire ant social polymorphism	GSM4509777: ovaries of unmated reproductive ant departing on her mating flight (20DO); Solenopsis invicta; RNA-Seq		ovaries of unmated reproductive ant departing on her mating flight (20DO)			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 500	24697986	1877046936	702333330									GEO	GEO: GSE149726	32749006	13686	2020-07-20 09:56:27							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11680/SRR11680686/SRR11680686.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11680686/SRR11680686	gs://sra-pub-zq-101/SRR11680686/SRR11680686.lite.1																									Alate (winged) gynes were aspirated from the tops of mounds and frozen on dry ice in the field in and around Athens-Clarke Co. on days of mating flights in April 2015.	Polygyne								2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta	single brain	Single Brain	SB/SB		reproductively mature		brain of unmated reproductive ant departing on her mating flight			no		PRJNA629802	SAMN14791525	SRX8241545	SRR11680685	SRA1071994	SRS6591185	SRP259941	Simple inheritance, complex regulation: supergene-mediated fire ant social polymorphism	GSM4509775: brain of unmated reproductive ant departing on her mating flight (20DB); Solenopsis invicta; RNA-Seq		brain of unmated reproductive ant departing on her mating flight (20DB)			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 500	29627400	2251682400	839920091									GEO	GEO: GSE149726	32749006	13686	2020-07-20 09:56:27							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11680/SRR11680685/SRR11680685.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11680685/SRR11680685	gs://sra-pub-zq-101/SRR11680685/SRR11680685.lite.1																									Alate (winged) gynes were aspirated from the tops of mounds and frozen on dry ice in the field in and around Athens-Clarke Co. on days of mating flights in April 2015.	Polygyne								2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta	single ovary	Single Ovary	SB/Sb		reproductively mature		ovaries of unmated reproductive ant departing on her mating flight			no		PRJNA629802	SAMN14791526	SRX8241544	SRR11680684	SRA1071994	SRS6591182	SRP259941	Simple inheritance, complex regulation: supergene-mediated fire ant social polymorphism	GSM4509773: ovaries of unmated reproductive ant departing on her mating flight (20AO); Solenopsis invicta; RNA-Seq		ovaries of unmated reproductive ant departing on her mating flight (20AO)			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 500	24884803	1891245028	864457070									GEO	GEO: GSE149726	32749006	13686	2020-07-20 09:56:27							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11680/SRR11680684/SRR11680684.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11680684/SRR11680684	gs://sra-pub-zq-102/SRR11680684/SRR11680684.lite.1																									Alate (winged) gynes were aspirated from the tops of mounds and frozen on dry ice in the field in and around Athens-Clarke Co. on days of mating flights in April 2015.	Polygyne								2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta	single brain	Single Brain	SB/Sb		reproductively mature		brain of unmated reproductive ant departing on her mating flight			no		PRJNA629802	SAMN14791551	SRX8241543	SRR11680683	SRA1071994	SRS6591183	SRP259941	Simple inheritance, complex regulation: supergene-mediated fire ant social polymorphism	GSM4509771: brain of unmated reproductive ant departing on her mating flight (20AB); Solenopsis invicta; RNA-Seq		brain of unmated reproductive ant departing on her mating flight (20AB)			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 500	30318463	2304203188	897226528									GEO	GEO: GSE149726	32749006	13686	2020-07-20 09:56:27							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR011/11680/SRR11680683/SRR11680683.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11680683/SRR11680683	gs://sra-pub-zq-104/SRR11680683/SRR11680683.lite.1																									Alate (winged) gynes were aspirated from the tops of mounds and frozen on dry ice in the field in and around Athens-Clarke Co. on days of mating flights in April 2015.	Polygyne								2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta	single ovary	Single Ovary	SB/SB		reproductively mature		ovaries of unmated reproductive ant departing on her mating flight			no		PRJNA629802	SAMN14791552	SRX8241542	SRR11680682	SRA1071994	SRS6591181	SRP259941	Simple inheritance, complex regulation: supergene-mediated fire ant social polymorphism	GSM4509770: ovaries of unmated reproductive ant departing on her mating flight (209AO); Solenopsis invicta; RNA-Seq		ovaries of unmated reproductive ant departing on her mating flight (209AO)			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 500	22261232	1691853632	622062413									GEO	GEO: GSE149726	32749006	13686	2020-07-20 09:56:27							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR011/11680/SRR11680682/SRR11680682.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11680682/SRR11680682	gs://sra-pub-zq-104/SRR11680682/SRR11680682.lite.1																									Alate (winged) gynes were aspirated from the tops of mounds and frozen on dry ice in the field in and around Athens-Clarke Co. on days of mating flights in April 2015.	Monogyne								2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta	single brain	Single Brain	SB/SB		reproductively mature		brain of unmated reproductive ant departing on her mating flight			no		PRJNA629802	SAMN14791470	SRX8241541	SRR11680681	SRA1071994	SRS6591180	SRP259941	Simple inheritance, complex regulation: supergene-mediated fire ant social polymorphism	GSM4509769: brain of unmated reproductive ant departing on her mating flight (209AB); Solenopsis invicta; RNA-Seq		brain of unmated reproductive ant departing on her mating flight (209AB)			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 500	36482675	2772683300	1039776745									GEO	GEO: GSE149726	32749006	13686	2020-07-20 09:56:27							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11680/SRR11680681/SRR11680681.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11680681/SRR11680681	gs://sra-pub-zq-101/SRR11680681/SRR11680681.lite.1																									Alate (winged) gynes were aspirated from the tops of mounds and frozen on dry ice in the field in and around Athens-Clarke Co. on days of mating flights in April 2015.	Monogyne								2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta	single ovary	Single Ovary	SB/SB		reproductively mature		ovaries of unmated reproductive ant departing on her mating flight			no		PRJNA629802	SAMN14791471	SRX8241540	SRR11680680	SRA1071994	SRS6591179	SRP259941	Simple inheritance, complex regulation: supergene-mediated fire ant social polymorphism	GSM4509768: ovaries of unmated reproductive ant departing on her mating flight (207AO); Solenopsis invicta; RNA-Seq		ovaries of unmated reproductive ant departing on her mating flight (207AO)			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 500	15811927	1201706452	437496127									GEO	GEO: GSE149726	32749006	13686	2020-07-20 09:56:27							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11680/SRR11680680/SRR11680680.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11680680/SRR11680680	gs://sra-pub-zq-101/SRR11680680/SRR11680680.lite.1																									Alate (winged) gynes were aspirated from the tops of mounds and frozen on dry ice in the field in and around Athens-Clarke Co. on days of mating flights in April 2015.	Monogyne								2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta	single brain	Single Brain	SB/SB		reproductively mature		brain of unmated reproductive ant departing on her mating flight			no		PRJNA629802	SAMN14791472	SRX8241539	SRR11680679	SRA1071994	SRS6591178	SRP259941	Simple inheritance, complex regulation: supergene-mediated fire ant social polymorphism	GSM4509767: brain of unmated reproductive ant departing on her mating flight (207AB); Solenopsis invicta; RNA-Seq		brain of unmated reproductive ant departing on her mating flight (207AB)			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 500	35901443	2728509668	1028930063									GEO	GEO: GSE149726	32749006	13686	2020-07-20 09:56:27							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11680/SRR11680679/SRR11680679.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11680679/SRR11680679	gs://sra-pub-zq-102/SRR11680679/SRR11680679.lite.1																									Alate (winged) gynes were aspirated from the tops of mounds and frozen on dry ice in the field in and around Athens-Clarke Co. on days of mating flights in April 2015.	Monogyne								2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta	single ovary	Single Ovary	SB/SB		reproductively mature		ovaries of unmated reproductive ant departing on her mating flight			no		PRJNA629802	SAMN14791473	SRX8241538	SRR11680678	SRA1071994	SRS6591177	SRP259941	Simple inheritance, complex regulation: supergene-mediated fire ant social polymorphism	GSM4509766: ovaries of unmated reproductive ant departing on her mating flight (1EO); Solenopsis invicta; RNA-Seq		ovaries of unmated reproductive ant departing on her mating flight (1EO)			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 500	27346732	2078351632	941101058									GEO	GEO: GSE149726	32749006	13686	2020-07-20 09:56:27							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR011/11680/SRR11680678/SRR11680678.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11680678/SRR11680678	gs://sra-pub-zq-104/SRR11680678/SRR11680678.lite.1																									Alate (winged) gynes were aspirated from the tops of mounds and frozen on dry ice in the field in and around Athens-Clarke Co. on days of mating flights in April 2015.	Polygyne								2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta	single brain	Single Brain	SB/SB		reproductively mature		brain of unmated reproductive ant departing on her mating flight			no		PRJNA629802	SAMN14791474	SRX8241537	SRR11680677	SRA1071994	SRS6591176	SRP259941	Simple inheritance, complex regulation: supergene-mediated fire ant social polymorphism	GSM4509765: brain of unmated reproductive ant departing on her mating flight (1EB); Solenopsis invicta; RNA-Seq		brain of unmated reproductive ant departing on her mating flight (1EB)			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 500	37439124	2845373424	1035776963									GEO	GEO: GSE149726	32749006	13686	2020-07-20 09:56:27							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR011/11680/SRR11680677/SRR11680677.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11680677/SRR11680677	gs://sra-pub-zq-104/SRR11680677/SRR11680677.lite.1																									Alate (winged) gynes were aspirated from the tops of mounds and frozen on dry ice in the field in and around Athens-Clarke Co. on days of mating flights in April 2015.	Polygyne								2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta	single ovary	Single Ovary	Sb/Sb		reproductively mature		ovaries of unmated reproductive ant departing on her mating flight			no		PRJNA629802	SAMN14791475	SRX8241536	SRR11680676	SRA1071994	SRS6591175	SRP259941	Simple inheritance, complex regulation: supergene-mediated fire ant social polymorphism	GSM4509764: ovaries of unmated reproductive ant departing on her mating flight (19GO); Solenopsis invicta; RNA-Seq		ovaries of unmated reproductive ant departing on her mating flight (19GO)			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 500	24219758	1840701608	837929394									GEO	GEO: GSE149726	32749006	13686	2020-07-20 09:56:27							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR011/11680/SRR11680676/SRR11680676.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11680676/SRR11680676	gs://sra-pub-zq-104/SRR11680676/SRR11680676.lite.1																									Alate (winged) gynes were aspirated from the tops of mounds and frozen on dry ice in the field in and around Athens-Clarke Co. on days of mating flights in April 2015.	Polygyne								2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta	single brain	Single Brain	Sb/Sb		reproductively mature		brain of unmated reproductive ant departing on her mating flight			no		PRJNA629802	SAMN14791476	SRX8241535	SRR11680675	SRA1071994	SRS6591174	SRP259941	Simple inheritance, complex regulation: supergene-mediated fire ant social polymorphism	GSM4509763: brain of unmated reproductive ant departing on her mating flight (19GB); Solenopsis invicta; RNA-Seq		brain of unmated reproductive ant departing on her mating flight (19GB)			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 500	32027959	2434124884	907204935									GEO	GEO: GSE149726	32749006	13686	2020-07-20 09:56:27							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11680/SRR11680675/SRR11680675.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11680675/SRR11680675	gs://sra-pub-zq-101/SRR11680675/SRR11680675.lite.1																									Alate (winged) gynes were aspirated from the tops of mounds and frozen on dry ice in the field in and around Athens-Clarke Co. on days of mating flights in April 2015.	Polygyne								2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta	single ovary	Single Ovary	SB/SB		reproductively mature		ovaries of unmated reproductive ant departing on her mating flight			no		PRJNA629802	SAMN14791477	SRX8241534	SRR11680674	SRA1071994	SRS6591172	SRP259941	Simple inheritance, complex regulation: supergene-mediated fire ant social polymorphism	GSM4509762: ovaries of unmated reproductive ant departing on her mating flight (19DO); Solenopsis invicta; RNA-Seq		ovaries of unmated reproductive ant departing on her mating flight (19DO)			single	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 500	15728174	1195341224	543916708									GEO	GEO: GSE149726	32749006	13686	2020-07-20 09:56:27							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11680/SRR11680674/SRR11680674.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11680674/SRR11680674	gs://sra-pub-zq-101/SRR11680674/SRR11680674.lite.1																									Alate (winged) gynes were aspirated from the tops of mounds and frozen on dry ice in the field in and around Athens-Clarke Co. on days of mating flights in April 2015.	Polygyne								2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
