scientific_name	sample_group	tissue	genotype	sex	age	treatment	source_name	is_sampled	is_qualified	exclusion	protocol	bioproject	biosample	experiment	run	sra_primary	sra_sample	sra_study	study_title	exp_title	design	sample_title	sample_description	lib_name	lib_layout	lib_strategy	lib_source	lib_selection	instrument	total_spots	total_bases	size	nominal_length	nominal_sdev	spot_length	read_index	read_class	read_type	base_coord	center	submitter_id	pubmed_id	taxid	published_date	NCBI_Link	AWS_Link	GCP_Link	isolate	breed	host	isolation_source	collection_date	geo_loc_name	collected_by	biosamplemodel	condition_treatment	timeofseason_treatment	pair_id	cage	rna_type	dev_stage	description	strain	taxid_domain	taxid_kingdom	taxid_phylum	taxid_class	taxid_order	taxid_family	taxid_genus	taxid_species	scientific_name_original
Megachile rotundata	whole insect	Whole insect								no		PRJNA400265	SAMN07562399	SRX3136111	SRR5980006	SRA602917	SRS2469011	SRP116229	Environmental history impacts on gene expression during diapause development in Megachile rotundata	First lane of RNAseq for a Megachile rotundata early season diapausing, lab managed bee sampled in May, biological replicate A		RNAseq for Megachile rotundata early season diapausing, lab managed bees sampled in May		First lane of RNAseq for a Megachile rotundata early season diapausing, lab managed bee sampled in May, biological replicate A	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 2000	3970455	802031910	536377849			200	0	Application Read	Forward	1	USDA-ARS	SUB2982486	29748214	143995	2018-06-26 16:54:25	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/980/SRR5980006.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR5980006/SRR5980006	gs://sra-pub-zq-102/SRR5980006/SRR5980006.zq.1	Not applicable	Not applicable		USA:Utah alfalfa field	2011-05	USA:Utah	USDA ARS Pollinating Insects Research Unit, Logan, UT	Invertebrate						prepupae	Megachile roundata from early season diapausing, lab managed bees sampled in May during the post-diapause quiescent stage. RNAseq data is provided from three biological replicates, each run on two lanes.		2759	33208	6656	50557	7399	124286	132116	143995	Megachile rotundata
Megachile rotundata	whole insect	Whole insect								no		PRJNA400265	SAMN07562405	SRX3136110	SRR5980007	SRA602917	SRS2469006	SRP116229	Environmental history impacts on gene expression during diapause development in Megachile rotundata	Second lane of RNAseq for a Megachile rotundata early season diapausing, lab managed bee sampled in March, biological replicate B		RNAseq for Megachile rotundata early season diapausing, lab managed bees sampled in March		Second lane of RNAseq for a Megachile rotundata early season diapausing, lab managed bee sampled in March, biological replicate B	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 2000	4266610	861855220	578483825			200	0	Application Read	Forward	1	USDA-ARS	SUB2982486	29748214	143995	2018-06-26 16:54:25	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/980/SRR5980007.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR5980007/SRR5980007	gs://sra-pub-zq-102/SRR5980007/SRR5980007.zq.1	Not applicable	Not applicable		USA:Utah alfalfa field	2011-03	USA:Utah	USDA ARS Pollinating Insects Research Unit, Logan, UT	Invertebrate						prepupae	Megachile roundata from early season diapausing, lab managed bees sampled in March during the post-diapause quiescent stage. RNAseq data is provided from three biological replicates, each run on two lanes.		2759	33208	6656	50557	7399	124286	132116	143995	Megachile rotundata
Megachile rotundata	whole insect	Whole insect								no		PRJNA400265	SAMN07562398	SRX3136109	SRR5980008	SRA602917	SRS2469012	SRP116229	Environmental history impacts on gene expression during diapause development in Megachile rotundata	Second lane of RNAseq for a Megachile rotundata early season diapausing, lab managed bee sampled in November, biological replicate A		RNAseq for Megachile rotundata early season diapausing, lab managed bees sampled in November		Second lane of RNAseq for a Megachile rotundata early season diapausing, lab managed bee sampled in November, biological replicate A	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 2000	4014503	810929606	544313403			200	0	Application Read	Forward	1	USDA-ARS	SUB2982486	29748214	143995	2018-06-26 16:54:25	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/980/SRR5980008.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR5980008/SRR5980008	gs://sra-pub-zq-102/SRR5980008/SRR5980008.zq.1	Not applicable	Not applicable		USA:Utah alfalfa field	2010-11	USA:Utah	USDA ARS Pollinating Insects Research Unit, Logan, UT	Invertebrate						prepupae	Megachile roundata from early season diapausing, lab managed bees sampled in November during the diapause maintenance stage. RNAseq data is provided from three biological replicates, each run on two lanes.		2759	33208	6656	50557	7399	124286	132116	143995	Megachile rotundata
Megachile rotundata	whole insect	Whole insect								no		PRJNA400265	SAMN07562409	SRX3136108	SRR5980009	SRA602917	SRS2469007	SRP116229	Environmental history impacts on gene expression during diapause development in Megachile rotundata	Second lane of RNAseq for a Megachile rotundata early season diapausing, field managed bee sampled in May, biological replicate C		RNAseq for Megachile rotundata early season diapausing, field managed bees sampled in May		Second lane of RNAseq for a Megachile rotundata early season diapausing, field managed bee sampled in May, biological replicate C	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 2000	3977979	803551758	541710704			200	0	Application Read	Forward	1	USDA-ARS	SUB2982486	29748214	143995	2018-06-26 16:54:25	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/980/SRR5980009.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR5980009/SRR5980009	gs://sra-pub-zq-104/SRR5980009/SRR5980009.zq.1	Not applicable	Not applicable		USA:Utah alfalfa field	2011-05	USA:Utah	USDA ARS Pollinating Insects Research Unit, Logan, UT	Invertebrate						prepupae	Megachile roundata from early season diapausing, field managed bees sampled in May during the post-diapause quiescent stage. RNAseq data is provided from three biological replicates, each run on two lanes.		2759	33208	6656	50557	7399	124286	132116	143995	Megachile rotundata
Megachile rotundata	whole insect	Whole insect								no		PRJNA400265	SAMN07562403	SRX3136107	SRR5980010	SRA602917	SRS2469018	SRP116229	Environmental history impacts on gene expression during diapause development in Megachile rotundata	First lane of RNAseq for a Megachile rotundata late season diapausing, lab managed bee sampled in May, biological replicate B		RNAseq for Megachile rotundata late season diapausing, lab managed bees sampled in May		First lane of RNAseq for a Megachile rotundata late season diapausing, lab managed bee sampled in May, biological replicate B	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 2000	3955882	799088164	537606035			200	0	Application Read	Forward	1	USDA-ARS	SUB2982486	29748214	143995	2018-06-26 16:54:25	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/980/SRR5980010.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR5980010/SRR5980010	gs://sra-pub-zq-102/SRR5980010/SRR5980010.zq.1	Not applicable	Not applicable		USA:Utah alfalfa field	2011-05	USA:Utah	USDA ARS Pollinating Insects Research Unit, Logan, UT	Invertebrate						prepupae	Megachile roundata from late season diapausing, lab managed bees sampled in May during the post-diapause quiescent stage. RNAseq data is provided from three biological replicates, each run on two lanes.		2759	33208	6656	50557	7399	124286	132116	143995	Megachile rotundata
Megachile rotundata	whole insect	Whole insect								no		PRJNA400265	SAMN07562395	SRX3136106	SRR5980011	SRA602917	SRS2469021	SRP116229	Environmental history impacts on gene expression during diapause development in Megachile rotundata	First lane of RNAseq for a Megachile rotundata late season diapausing, field managed bee sampled in May, biological replicate B		RNAseq for Megachile rotundata late season diapausing, field managed bees sampled in May		First lane of RNAseq for a Megachile rotundata late season diapausing, field managed bee sampled in May, biological replicate B	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 2000	4580886	925338972	619602167			200	0	Application Read	Forward	1	USDA-ARS	SUB2982486	29748214	143995	2018-06-26 16:54:25	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/980/SRR5980011.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR5980011/SRR5980011	gs://sra-pub-zq-103/SRR5980011/SRR5980011.zq.1	Not applicable	Not applicable		USA:Utah alfalfa field	2011-05	USA:Utah	USDA ARS Pollinating Insects Research Unit, Logan, UT	Invertebrate						prepupae	Megachile roundata from late season diapausing, field managed bees sampled in May during the post-diapause quiescent stage. RNAseq data is provided from three biological replicates, each run on two lanes.		2759	33208	6656	50557	7399	124286	132116	143995	Megachile rotundata
Megachile rotundata	whole insect	Whole insect								no		PRJNA400265	SAMN07562395	SRX3136105	SRR5980012	SRA602917	SRS2469021	SRP116229	Environmental history impacts on gene expression during diapause development in Megachile rotundata	Second lane of RNAseq for a Megachile rotundata late season diapausing, field managed bee sampled in May, biological replicate A		RNAseq for Megachile rotundata late season diapausing, field managed bees sampled in May		Second lane of RNAseq for a Megachile rotundata late season diapausing, field managed bee sampled in May, biological replicate A	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 2000	4590382	927257164	624615586			200	0	Application Read	Forward	1	USDA-ARS	SUB2982486	29748214	143995	2018-06-26 16:54:25	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/980/SRR5980012.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR5980012/SRR5980012	gs://sra-pub-zq-102/SRR5980012/SRR5980012.zq.1	Not applicable	Not applicable		USA:Utah alfalfa field	2011-05	USA:Utah	USDA ARS Pollinating Insects Research Unit, Logan, UT	Invertebrate						prepupae	Megachile roundata from late season diapausing, field managed bees sampled in May during the post-diapause quiescent stage. RNAseq data is provided from three biological replicates, each run on two lanes.		2759	33208	6656	50557	7399	124286	132116	143995	Megachile rotundata
Megachile rotundata	whole insect	Whole insect								no		PRJNA400265	SAMN07562410	SRX3136104	SRR5980013	SRA602917	SRS2469013	SRP116229	Environmental history impacts on gene expression during diapause development in Megachile rotundata	First lane of RNAseq for a Megachile rotundata late season diapausing, field managed bee sampled in January, biological replicate C		RNAseq for Megachile rotundata late season diapausing, field managed bees sampled in January		First lane of RNAseq for a Megachile rotundata late season diapausing, field managed bee sampled in January, biological replicate C	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 2000	5148636	1040024472	697395542			200	0	Application Read	Forward	1	USDA-ARS	SUB2982486	29748214	143995	2018-06-26 16:54:25	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/980/SRR5980013.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR5980013/SRR5980013	gs://sra-pub-zq-104/SRR5980013/SRR5980013.zq.1	Not applicable	Not applicable		USA:Utah alfalfa field	2011-01	USA:Utah	USDA ARS Pollinating Insects Research Unit, Logan, UT	Invertebrate						prepupae	Megachile roundata from late season diapausing, field managed bees sampled in January during the diapause termination stage. RNAseq data is provided from three biological replicates, each run on two lanes.		2759	33208	6656	50557	7399	124286	132116	143995	Megachile rotundata
Megachile rotundata	whole insect	Whole insect								no		PRJNA400265	SAMN07562399	SRX3136103	SRR5980014	SRA602917	SRS2469011	SRP116229	Environmental history impacts on gene expression during diapause development in Megachile rotundata	Second lane of RNAseq for a Megachile rotundata early season diapausing, lab managed bee sampled in May, biological replicate C		RNAseq for Megachile rotundata early season diapausing, lab managed bees sampled in May		Second lane of RNAseq for a Megachile rotundata early season diapausing, lab managed bee sampled in May, biological replicate C	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 2000	3895799	786951398	529515100			200	0	Application Read	Forward	1	USDA-ARS	SUB2982486	29748214	143995	2018-06-26 16:54:25	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/980/SRR5980014.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR5980014/SRR5980014	gs://sra-pub-zq-104/SRR5980014/SRR5980014.zq.1	Not applicable	Not applicable		USA:Utah alfalfa field	2011-05	USA:Utah	USDA ARS Pollinating Insects Research Unit, Logan, UT	Invertebrate						prepupae	Megachile roundata from early season diapausing, lab managed bees sampled in May during the post-diapause quiescent stage. RNAseq data is provided from three biological replicates, each run on two lanes.		2759	33208	6656	50557	7399	124286	132116	143995	Megachile rotundata
Megachile rotundata	whole insect	Whole insect								no		PRJNA400265	SAMN07562407	SRX3136102	SRR5980015	SRA602917	SRS2469014	SRP116229	Environmental history impacts on gene expression during diapause development in Megachile rotundata	Second lane of RNAseq for a Megachile rotundata early season diapausing, lab managed bee sampled in January, biological replicate A		RNAseq for Megachile rotundata early season diapausing, lab managed bees sampled in January		Second lane of RNAseq for a Megachile rotundata early season diapausing, lab managed bee sampled in January, biological replicate A	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 2000	5004639	1010937078	683250306			200	0	Application Read	Forward	1	USDA-ARS	SUB2982486	29748214	143995	2018-06-26 16:54:25	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/980/SRR5980015.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR5980015/SRR5980015	gs://sra-pub-zq-102/SRR5980015/SRR5980015.zq.1	Not applicable	Not applicable		USA:Utah alfalfa field	2011-01	USA:Utah	USDA ARS Pollinating Insects Research Unit, Logan, UT	Invertebrate						prepupae	Megachile roundata from early season diapausing, lab managed bees sampled in January during the diapause termination stage. RNAseq data is provided from three biological replicates, each run on two lanes.		2759	33208	6656	50557	7399	124286	132116	143995	Megachile rotundata
Megachile rotundata	whole insect	Whole insect								no		PRJNA400265	SAMN07562403	SRX3136101	SRR5980016	SRA602917	SRS2469018	SRP116229	Environmental history impacts on gene expression during diapause development in Megachile rotundata	Second lane of RNAseq for a Megachile rotundata late season diapausing, lab managed bee sampled in May, biological replicate B		RNAseq for Megachile rotundata late season diapausing, lab managed bees sampled in May		Second lane of RNAseq for a Megachile rotundata late season diapausing, lab managed bee sampled in May, biological replicate B	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 2000	3957068	799327736	538810488			200	0	Application Read	Forward	1	USDA-ARS	SUB2982486	29748214	143995	2018-06-26 16:54:25	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/980/SRR5980016.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR5980016/SRR5980016	gs://sra-pub-zq-104/SRR5980016/SRR5980016.zq.1	Not applicable	Not applicable		USA:Utah alfalfa field	2011-05	USA:Utah	USDA ARS Pollinating Insects Research Unit, Logan, UT	Invertebrate						prepupae	Megachile roundata from late season diapausing, lab managed bees sampled in May during the post-diapause quiescent stage. RNAseq data is provided from three biological replicates, each run on two lanes.		2759	33208	6656	50557	7399	124286	132116	143995	Megachile rotundata
Megachile rotundata	whole insect	Whole insect								no		PRJNA400265	SAMN07562402	SRX3136100	SRR5980017	SRA602917	SRS2469017	SRP116229	Environmental history impacts on gene expression during diapause development in Megachile rotundata	First lane of RNAseq for a Megachile rotundata early season diapausing, field managed bee sampled in March, biological replicate C		RNAseq for Megachile rotundata early season diapausing, field managed bees sampled in March		First lane of RNAseq for a Megachile rotundata early season diapausing, field managed bee sampled in March, biological replicate C	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 2000	3808968	769411536	517099111			200	0	Application Read	Forward	1	USDA-ARS	SUB2982486	29748214	143995	2018-06-26 16:54:25	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/980/SRR5980017.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR5980017/SRR5980017	gs://sra-pub-zq-102/SRR5980017/SRR5980017.zq.1	Not applicable	Not applicable		USA:Utah alfalfa field	2011-03	USA:Utah	USDA ARS Pollinating Insects Research Unit, Logan, UT	Invertebrate						prepupae	Megachile roundata from early season diapausing, field managed bees sampled in March during the post-diapause quiescent stage. RNAseq data is provided from three biological replicates, each run on two lanes.		2759	33208	6656	50557	7399	124286	132116	143995	Megachile rotundata
Megachile rotundata	whole insect	Whole insect								no		PRJNA400265	SAMN07562406	SRX3136099	SRR5980018	SRA602917	SRS2469008	SRP116229	Environmental history impacts on gene expression during diapause development in Megachile rotundata	First lane of RNAseq for a Megachile rotundata early season diapausing, field managed bee sampled in January, biological replicate B		RNAseq for Megachile rotundata early season diapausing, field managed bees sampled in January		First lane of RNAseq for a Megachile rotundata early season diapausing, field managed bee sampled in January, biological replicate B	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 2000	4067961	821728122	551296437			200	0	Application Read	Forward	1	USDA-ARS	SUB2982486	29748214	143995	2018-06-26 16:54:25	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/980/SRR5980018.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR5980018/SRR5980018	gs://sra-pub-zq-102/SRR5980018/SRR5980018.zq.1	Not applicable	Not applicable		USA:Utah alfalfa field	2011-01	USA:Utah	USDA ARS Pollinating Insects Research Unit, Logan, UT	Invertebrate						prepupae	Megachile roundata from early season diapausing, field managed bees sampled in January during the diapause termination stage. RNAseq data is provided from three biological replicates, each run on two lanes.		2759	33208	6656	50557	7399	124286	132116	143995	Megachile rotundata
