scientific_name	sample_group	tissue	genotype	sex	age	treatment	source_name	is_sampled	is_qualified	exclusion	protocol	bioproject	biosample	experiment	run	sra_primary	sra_sample	sra_study	study_title	exp_title	design	sample_title	sample_description	lib_name	lib_layout	lib_strategy	lib_source	lib_selection	instrument	total_spots	total_bases	size	nominal_length	nominal_sdev	spot_length	read_index	read_class	read_type	base_coord	center	submitter_id	pubmed_id	taxid	published_date	NCBI_Link	AWS_Link	GCP_Link	isolate	host	isolation_source	collection_date	geo_loc_name	biosamplemodel	breed	replicate	lat_lon	ecotype	dev_stage	nest_#	sample_month	colony	pooled_individual	caste	altitude	collected_by	depth	env_biome	host_tissue_sampled	identified_by	specimen_voucher	temp	biological_replicate	taxid_domain	taxid_kingdom	taxid_phylum	taxid_class	taxid_order	taxid_family	taxid_genus	taxid_species	scientific_name_original
Linepithema humile	brain	brain		female						no		PRJNA427677	SAMN09939869	SRX4627968	SRR7772528	SRA764974	SRS3729261	SRP127971	Comparing gyne (future queens) and worker brain among five ant species. Raw sequence reads	RNA-seq of Linepithema pharaonis: adult worker brain	Samples were pooled from 10-12 brains, extracted with RNeasy plus microkit and syntezied cDNA with SMARTer cDNA kit.			Lhum_10	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 4000	56783643	16705766317	6593091983								Centre for Social Evolution, University of Copenhagen	SUB4476737		83485	2019-01-01 00:20:07	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR007/772/SRR7772528/SRR7772528.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7772528/SRR7772528	gs://sra-pub-zq-101/SRR7772528/SRR7772528.noqual.1	not applicable	not applicable	Lab in Centre for social evolution, Copenhagen, Denmark	2016	Spain: Castell d'Aro	Invertebrate								Main 5d	10	worker										2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	brain	brain		female						no		PRJNA427677	SAMN09939865	SRX4627967	SRR7772529	SRA764974	SRS3729262	SRP127971	Comparing gyne (future queens) and worker brain among five ant species. Raw sequence reads	RNA-seq of Linepithema pharaonis: adult worker brain	Samples were pooled from 10-12 brains, extracted with RNeasy plus microkit and syntezied cDNA with SMARTer cDNA kit.			Lhum_6	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 4000	53554788	15761019972	5994100816								Centre for Social Evolution, University of Copenhagen	SUB4476737		83485	2019-01-01 00:20:07	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR007/772/SRR7772529/SRR7772529.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7772529/SRR7772529	gs://sra-pub-zq-101/SRR7772529/SRR7772529.noqual.1	not applicable	not applicable	Lab in Centre for social evolution, Copenhagen, Denmark	2016	Spain: Castell d'Aro	Invertebrate								Main 4a	10	worker										2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	brain	brain		female						no		PRJNA427677	SAMN09939864	SRX4627966	SRR7772530	SRA764974	SRS3729260	SRP127971	Comparing gyne (future queens) and worker brain among five ant species. Raw sequence reads	RNA-seq of Linepithema pharaonis: adult gyne brain	Samples were pooled from 10-12 brains, extracted with RNeasy plus microkit and syntezied cDNA with SMARTer cDNA kit.			Lhum_5	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 4000	51070667	14980908284	6122516324								Centre for Social Evolution, University of Copenhagen	SUB4476737		83485	2019-01-01 00:20:07	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR007/772/SRR7772530/SRR7772530.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7772530/SRR7772530	gs://sra-pub-zq-101/SRR7772530/SRR7772530.noqual.1	not applicable	not applicable	Lab in Centre for social evolution, Copenhagen, Denmark	2016	Spain: Castell d'Aro	Invertebrate								Main 4a	10	gyne										2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	brain	brain		female						no		PRJNA427677	SAMN09939863	SRX4627965	SRR7772531	SRA764974	SRS3729259	SRP127971	Comparing gyne (future queens) and worker brain among five ant species. Raw sequence reads	RNA-seq of Linepithema pharaonis: adult worker brain	Samples were pooled from 10-12 brains, extracted with RNeasy plus microkit and syntezied cDNA with SMARTer cDNA kit.			Lhum_4	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 4000	54593604	16055151353	6221051951								Centre for Social Evolution, University of Copenhagen	SUB4476737		83485	2019-01-01 00:20:07	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR007/772/SRR7772531/SRR7772531.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7772531/SRR7772531	gs://sra-pub-zq-101/SRR7772531/SRR7772531.noqual.1	not applicable	not applicable	Lab in Centre for social evolution, Copenhagen, Denmark	2016	Spain: Castell d'Aro	Invertebrate								Main 3a	10	worker										2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	brain	brain		female						no		PRJNA427677	SAMN09939862	SRX4627960	SRR7772536	SRA764974	SRS3729254	SRP127971	Comparing gyne (future queens) and worker brain among five ant species. Raw sequence reads	RNA-seq of Linepithema pharaonis: adult gyne brain	Samples were pooled from 10-12 brains, extracted with RNeasy plus microkit and syntezied cDNA with SMARTer cDNA kit.			Lhum_3	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 4000	60134567	17832663337	5766625147								Centre for Social Evolution, University of Copenhagen	SUB4476737		83485	2019-01-01 00:20:07	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR007/772/SRR7772536/SRR7772536.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7772536/SRR7772536	gs://sra-pub-zq-101/SRR7772536/SRR7772536.noqual.1	not applicable	not applicable	Lab in Centre for social evolution, Copenhagen, Denmark	2016	Spain: Castell d'Aro	Invertebrate								Main 3a	10	gyne										2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	brain	brain		female						no		PRJNA427677	SAMN09939861	SRX4627959	SRR7772537	SRA764974	SRS3729253	SRP127971	Comparing gyne (future queens) and worker brain among five ant species. Raw sequence reads	RNA-seq of Linepithema pharaonis: adult worker brain	Samples were pooled from 10-12 brains, extracted with RNeasy plus microkit and syntezied cDNA with SMARTer cDNA kit.			Lhum_2	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 4000	52606110	15470438887	5977361543								Centre for Social Evolution, University of Copenhagen	SUB4476737		83485	2019-01-01 00:20:07	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR007/772/SRR7772537/SRR7772537.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7772537/SRR7772537	gs://sra-pub-zq-101/SRR7772537/SRR7772537.noqual.1	not applicable	not applicable	Lab in Centre for social evolution, Copenhagen, Denmark	2016	Spain:Caldes d'Estrac	Invertebrate								Catalan3b	6	worker										2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	brain	brain		female						no		PRJNA427677	SAMN09939860	SRX4627958	SRR7772538	SRA764974	SRS3729252	SRP127971	Comparing gyne (future queens) and worker brain among five ant species. Raw sequence reads	RNA-seq of Linepithema pharaonis: adult gyne brain	Samples were pooled from 10-12 brains, extracted with RNeasy plus microkit and syntezied cDNA with SMARTer cDNA kit.			Lhum_1	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 4000	47490771	13990654771	5548810063								Centre for Social Evolution, University of Copenhagen	SUB4476737		83485	2019-01-01 00:20:07	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR007/772/SRR7772538/SRR7772538.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7772538/SRR7772538	gs://sra-pub-zq-101/SRR7772538/SRR7772538.noqual.1	not applicable	not applicable	Lab in Centre for social evolution, Copenhagen, Denmark	2016	Spain:Caldes d'Estrac	Invertebrate								Catalan3b	10	gyne										2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	brain	brain		female						no		PRJNA427677	SAMN09939866	SRX4627956	SRR7772540	SRA764974	SRS3729250	SRP127971	Comparing gyne (future queens) and worker brain among five ant species. Raw sequence reads	RNA-seq of Linepithema pharaonis: adult gyne brain	Samples were pooled from 10-12 brains, extracted with RNeasy plus microkit and syntezied cDNA with SMARTer cDNA kit.			Lhum_7	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 4000	54754705	16227469109	5344971801								Centre for Social Evolution, University of Copenhagen	SUB4476737		83485	2019-01-01 00:20:07	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR007/772/SRR7772540/SRR7772540.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7772540/SRR7772540	gs://sra-pub-zq-101/SRR7772540/SRR7772540.zq.1	not applicable	not applicable	Lab in Centre for social evolution, Copenhagen, Denmark	2016	Spain: Castell d'Aro	Invertebrate								Main 5b	10	gyne										2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	brain	brain		female						no		PRJNA427677	SAMN09939867	SRX4627955	SRR7772541	SRA764974	SRS3729249	SRP127971	Comparing gyne (future queens) and worker brain among five ant species. Raw sequence reads	RNA-seq of Linepithema pharaonis: adult worker brain	Samples were pooled from 10-12 brains, extracted with RNeasy plus microkit and syntezied cDNA with SMARTer cDNA kit.			Lhum_8	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 4000	44361588	13043027440	4980514276								Centre for Social Evolution, University of Copenhagen	SUB4476737		83485	2019-01-01 00:20:07	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR007/772/SRR7772541/SRR7772541.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7772541/SRR7772541	gs://sra-pub-zq-101/SRR7772541/SRR7772541.noqual.1	not applicable	not applicable	Lab in Centre for social evolution, Copenhagen, Denmark	2016	Spain: Castell d'Aro	Invertebrate								Main 5b	10	worker										2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	brain	brain		female						no		PRJNA427677	SAMN09939868	SRX4627954	SRR7772542	SRA764974	SRS3729248	SRP127971	Comparing gyne (future queens) and worker brain among five ant species. Raw sequence reads	RNA-seq of Linepithema pharaonis: adult gyne brain	Samples were pooled from 10-12 brains, extracted with RNeasy plus microkit and syntezied cDNA with SMARTer cDNA kit.			Lhum_9	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 4000	58602721	17395102767	5906713888								Centre for Social Evolution, University of Copenhagen	SUB4476737		83485	2019-01-01 00:20:07	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR007/772/SRR7772542/SRR7772542.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7772542/SRR7772542	gs://sra-pub-zq-101/SRR7772542/SRR7772542.noqual.1	not applicable	not applicable	Lab in Centre for social evolution, Copenhagen, Denmark	2016	Spain: Castell d'Aro	Invertebrate								Main 5d	10	gyne										2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body		female	missing					no		PRJNA279338	SAMN09273447	SRX4138962	SRR7232530	SRA712330	SRS3352810	SRP056614	Linepithema humile queen gene expression	RNA-seq of Linepithema humile queens	Random sequencing of whole transcriptome		Adult queen	B5	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2000	11503251	2300650200	1796671171								University of Oulu	SUB4096160		83485	2019-01-01 00:19:14	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/232/SRR7232530.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7232530/SRR7232530	gs://sra-pub-zq-104/SRR7232530/SRR7232530.zq.1	not applicable	not applicable	not applicable	2011	Spain: Castell d'Aro	Invertebrate	not applicable	BS4 replicate 1	missing		Adult queen						not applicable	Lumi Viljakainen	not applicable	missing	not applicable	missing	missing	missing		2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body		female	missing					no		PRJNA279338	SAMN09273448	SRX4138961	SRR7232531	SRA712330	SRS3352809	SRP056614	Linepithema humile queen gene expression	RNA-seq of Linepithema humile queens	Random sequencing of whole transcriptome		Adult queen	B6	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2000	14913008	2982601600	2334338133								University of Oulu	SUB4096160		83485	2019-01-01 00:19:14	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/232/SRR7232531.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7232531/SRR7232531	gs://sra-pub-zq-102/SRR7232531/SRR7232531.zq.1	not applicable	not applicable	not applicable	2011	Spain: Castell d'Aro	Invertebrate	not applicable	BI4 replicate 1	missing		Adult queen						not applicable	Lumi Viljakainen	not applicable	missing	not applicable	missing	missing	missing		2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body		female	missing					no		PRJNA279338	SAMN09273445	SRX4138960	SRR7232532	SRA712330	SRS3352808	SRP056614	Linepithema humile queen gene expression	RNA-seq of Linepithema humile queens	Random sequencing of whole transcriptome		Adult queen	B1	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2000	12298878	2459775600	1921650102								University of Oulu	SUB4096160		83485	2019-01-01 00:19:14	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/232/SRR7232532.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7232532/SRR7232532	gs://sra-pub-zq-104/SRR7232532/SRR7232532.zq.1	not applicable	not applicable	not applicable	2011	Spain: Castell d'Aro	Invertebrate	not applicable	BS12 replicate 1	missing		Adult queen						not applicable	Lumi Viljakainen	not applicable	missing	not applicable	missing	missing	missing		2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body		female	missing					no		PRJNA279338	SAMN09273446	SRX4138959	SRR7232533	SRA712330	SRS3352807	SRP056614	Linepithema humile queen gene expression	RNA-seq of Linepithema humile queens	Random sequencing of whole transcriptome		Adult queen	B2	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2000	11777843	2355568600	1793719647								University of Oulu	SUB4096160		83485	2019-01-01 00:19:14	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/232/SRR7232533.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7232533/SRR7232533	gs://sra-pub-zq-103/SRR7232533/SRR7232533.zq.1	not applicable	not applicable	not applicable	2011	Spain: Castell d'Aro	Invertebrate	not applicable	BI12 replicate 1	missing		Adult queen						not applicable	Lumi Viljakainen	not applicable	missing	not applicable	missing	missing	missing		2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body		female	missing					no		PRJNA279338	SAMN09273451	SRX4138958	SRR7232534	SRA712330	SRS3352806	SRP056614	Linepithema humile queen gene expression	RNA-seq of Linepithema humile queens	Random sequencing of whole transcriptome		Adult queen	B17	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2000	11999598	2399919600	1879008999								University of Oulu	SUB4096160		83485	2019-01-01 00:19:14	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/232/SRR7232534.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7232534/SRR7232534	gs://sra-pub-zq-104/SRR7232534/SRR7232534.zq.1	not applicable	not applicable	not applicable	2011	Spain: Castell d'Aro	Invertebrate	not applicable	BS12 replicate 2	missing		Adult queen						not applicable	Lumi Viljakainen	not applicable	missing	not applicable	missing	missing	missing		2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body		female	missing					no		PRJNA279338	SAMN09273452	SRX4138957	SRR7232535	SRA712330	SRS3352805	SRP056614	Linepithema humile queen gene expression	RNA-seq of Linepithema humile queens	Random sequencing of whole transcriptome		Adult queen	B18	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2000	11661084	2332216800	1788695653								University of Oulu	SUB4096160		83485	2019-01-01 00:19:14	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/232/SRR7232535.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7232535/SRR7232535	gs://sra-pub-zq-102/SRR7232535/SRR7232535.zq.1	not applicable	not applicable	not applicable	2011	Spain: Castell d'Aro	Invertebrate	not applicable	BI12 replicate 2	missing		Adult queen						not applicable	Lumi Viljakainen	not applicable	missing	not applicable	missing	missing	missing		2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body		female	missing					no		PRJNA279338	SAMN09273449	SRX4138956	SRR7232536	SRA712330	SRS3352804	SRP056614	Linepithema humile queen gene expression	RNA-seq of Linepithema humile queens	Random sequencing of whole transcriptome		Adult queen	B9	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2000	11683509	2336701800	1822071467								University of Oulu	SUB4096160		83485	2019-01-01 00:19:14	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/232/SRR7232536.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7232536/SRR7232536	gs://sra-pub-zq-102/SRR7232536/SRR7232536.zq.1	not applicable	not applicable	not applicable	2011	Spain: Castell d'Aro	Invertebrate	not applicable	BS8 replicate 1	missing		Adult queen						not applicable	Lumi Viljakainen	not applicable	missing	not applicable	missing	missing	missing		2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body		female	missing					no		PRJNA279338	SAMN09273450	SRX4138955	SRR7232537	SRA712330	SRS3352803	SRP056614	Linepithema humile queen gene expression	RNA-seq of Linepithema humile queens	Random sequencing of whole transcriptome		Adult queen	B14	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2000	13312208	2662441600	2077703844								University of Oulu	SUB4096160		83485	2019-01-01 00:19:14	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/232/SRR7232537.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7232537/SRR7232537	gs://sra-pub-zq-104/SRR7232537/SRR7232537.zq.1	not applicable	not applicable	not applicable	2011	Spain: Castell d'Aro	Invertebrate	not applicable	BI2 replicate 1	missing		Adult queen						not applicable	Lumi Viljakainen	not applicable	missing	not applicable	missing	missing	missing		2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
Linepithema humile	whole body	whole body		female	missing					no		PRJNA279338	SAMN09273453	SRX4138954	SRR7232538	SRA712330	SRS3352802	SRP056614	Linepithema humile queen gene expression	RNA-seq of Linepithema humile queens	Random sequencing of whole transcriptome		Adult queen	B21	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	Illumina HiSeq 2000	17246746	3449349200	2659307765								University of Oulu	SUB4096160		83485	2019-01-01 00:19:14	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/232/SRR7232538.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR7232538/SRR7232538	gs://sra-pub-zq-103/SRR7232538/SRR7232538.zq.1	not applicable	not applicable	not applicable	2011	Spain: Castell d'Aro	Invertebrate	not applicable	BS2 replicate 1	missing		Adult queen						not applicable	Lumi Viljakainen	not applicable	missing	not applicable	missing	missing	missing		2759	33208	6656	50557	7399	36668	83484	83485	Linepithema humile
