scientific_name	sample_group	tissue	genotype	sex	age	treatment	source_name	is_sampled	is_qualified	exclusion	protocol	bioproject	biosample	experiment	run	sra_primary	sra_sample	sra_study	study_title	exp_title	design	sample_title	sample_description	lib_name	lib_layout	lib_strategy	lib_source	lib_selection	instrument	total_spots	total_bases	size	nominal_length	nominal_sdev	spot_length	read_index	read_class	read_type	base_coord	lab	center	submitter_id	pubmed_id	taxid	published_date	biomaterial_provider	cell	location	antibody	batch	misc	NCBI_Link	AWS_Link	GCP_Link	ena_first_public	insdc_center_name	insdc_status	collection_date	geographic_location	lat_lon	sample_name	tissue_type	isolate	isolation_source	geo_loc_name	biosamplemodel	collected_by	host	behavior	taxid_domain	taxid_kingdom	taxid_phylum	taxid_class	taxid_order	taxid_family	taxid_genus	taxid_species	scientific_name_original
Temnothorax americanus	whole body	Whole body								no		PRJNA606685	SAMN14103501	SRX7786063	SRR11149974	SRA1042738	SRS6201735	SRP250461	Transcriptomics of Developmental Stages in Ants	RNA-Seq of Temnothorax americanus: Worker_Pupa, Colony_F_396	RNA extraction of all samples was conducted in November 2016 using the RNAeasy mini extraction Kit (Qiagen, Inc.). For each species, we analyzed a medium-sized larva, an unpigmented worker pupa, a male, an adult worker, and a fertile queen from three different colonies each (N=30). We extracted RNA from whole bodies, as we had no prior assumptions as to which tissue differed most strongly in gene expression between our groups. To determine the sex of the larvae, we tested heterozygosity. For T. longispinosus the test shows clearly that all larvae are female. For T. americanus the samples show a heterogeneous pattern of heterozygosity, e.g., lowest heterozygosity in two of the queens, thus we cant clarify whether the larvae in this species are male or female. Library construction and sequencing was conducted at BGI Hong Kong on an Illumina HiSeq 4000. For rRNA depletion a poly-A selection was conducted. With a read length of 100 bp the libraries resulted in a total of 40 million paired-end reads (4 GB) for each sample.			Temnothorax_27	paired	RNA-Seq	TRANSCRIPTOMIC	unspecified	Illumina HiSeq 4000	22344233	4468846600	1679433293								Zoology/Evolutionary Biology	University of Regensburg	SUB6933222		1964332	2020-05-01 00:09:24							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR011/149/SRR11149974.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11149974/SRR11149974	gs://sra-pub-zq-104/SRR11149974/SRR11149974.zq.1				2016-06					Worker_Pupa, Colony_F_396, forward	not collected	USA: New York, Rensselaerville, Huyck Preserve	Invertebrate	Susanne Foitzik and Philip Kohlmeier			2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
Temnothorax americanus	whole body	Whole body								no		PRJNA606685	SAMN14103499	SRX7786062	SRR11149975	SRA1042738	SRS6201734	SRP250461	Transcriptomics of Developmental Stages in Ants	RNA-Seq of Temnothorax americanus: Larva, Colony_F_396	RNA extraction of all samples was conducted in November 2016 using the RNAeasy mini extraction Kit (Qiagen, Inc.). For each species, we analyzed a medium-sized larva, an unpigmented worker pupa, a male, an adult worker, and a fertile queen from three different colonies each (N=30). We extracted RNA from whole bodies, as we had no prior assumptions as to which tissue differed most strongly in gene expression between our groups. To determine the sex of the larvae, we tested heterozygosity. For T. longispinosus the test shows clearly that all larvae are female. For T. americanus the samples show a heterogeneous pattern of heterozygosity, e.g., lowest heterozygosity in two of the queens, thus we cant clarify whether the larvae in this species are male or female. Library construction and sequencing was conducted at BGI Hong Kong on an Illumina HiSeq 4000. For rRNA depletion a poly-A selection was conducted. With a read length of 100 bp the libraries resulted in a total of 40 million paired-end reads (4 GB) for each sample.			Temnothorax_26	paired	RNA-Seq	TRANSCRIPTOMIC	unspecified	Illumina HiSeq 4000	21644830	4328966000	1619733273								Zoology/Evolutionary Biology	University of Regensburg	SUB6933222		1964332	2020-05-01 00:09:24							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR011/149/SRR11149975.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11149975/SRR11149975	gs://sra-pub-zq-108/SRR11149975/SRR11149975.zq.1				2016-06					Larva, Colony_F_396, forward	not collected	USA: New York, Rensselaerville, Huyck Preserve	Invertebrate	Susanne Foitzik and Philip Kohlmeier			2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
Temnothorax americanus	whole body	Whole body								no		PRJNA606685	SAMN14103497	SRX7786061	SRR11149976	SRA1042738	SRS6201733	SRP250461	Transcriptomics of Developmental Stages in Ants	RNA-Seq of Temnothorax americanus: Male, Colony_K_482	RNA extraction of all samples was conducted in November 2016 using the RNAeasy mini extraction Kit (Qiagen, Inc.). For each species, we analyzed a medium-sized larva, an unpigmented worker pupa, a male, an adult worker, and a fertile queen from three different colonies each (N=30). We extracted RNA from whole bodies, as we had no prior assumptions as to which tissue differed most strongly in gene expression between our groups. To determine the sex of the larvae, we tested heterozygosity. For T. longispinosus the test shows clearly that all larvae are female. For T. americanus the samples show a heterogeneous pattern of heterozygosity, e.g., lowest heterozygosity in two of the queens, thus we cant clarify whether the larvae in this species are male or female. Library construction and sequencing was conducted at BGI Hong Kong on an Illumina HiSeq 4000. For rRNA depletion a poly-A selection was conducted. With a read length of 100 bp the libraries resulted in a total of 40 million paired-end reads (4 GB) for each sample.			Temnothorax_25	paired	RNA-Seq	TRANSCRIPTOMIC	unspecified	Illumina HiSeq 4000	22487771	4497554200	1701325475								Zoology/Evolutionary Biology	University of Regensburg	SUB6933222		1964332	2020-05-01 00:09:24							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR011/149/SRR11149976.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11149976/SRR11149976	gs://sra-pub-zq-102/SRR11149976/SRR11149976.zq.1				2016-06					Male, Colony_K_482, forward	not collected	USA: New York, Rensselaerville, Huyck Preserve	Invertebrate	Susanne Foitzik and Philip Kohlmeier			2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
Temnothorax americanus	whole body	Whole body								no		PRJNA606685	SAMN14103495	SRX7786060	SRR11149977	SRA1042738	SRS6201732	SRP250461	Transcriptomics of Developmental Stages in Ants	RNA-Seq of Temnothorax americanus: Queen, Colony_K_482	RNA extraction of all samples was conducted in November 2016 using the RNAeasy mini extraction Kit (Qiagen, Inc.). For each species, we analyzed a medium-sized larva, an unpigmented worker pupa, a male, an adult worker, and a fertile queen from three different colonies each (N=30). We extracted RNA from whole bodies, as we had no prior assumptions as to which tissue differed most strongly in gene expression between our groups. To determine the sex of the larvae, we tested heterozygosity. For T. longispinosus the test shows clearly that all larvae are female. For T. americanus the samples show a heterogeneous pattern of heterozygosity, e.g., lowest heterozygosity in two of the queens, thus we cant clarify whether the larvae in this species are male or female. Library construction and sequencing was conducted at BGI Hong Kong on an Illumina HiSeq 4000. For rRNA depletion a poly-A selection was conducted. With a read length of 100 bp the libraries resulted in a total of 40 million paired-end reads (4 GB) for each sample.			Temnothorax_24	paired	RNA-Seq	TRANSCRIPTOMIC	unspecified	Illumina HiSeq 4000	21480295	4296059000	1601087420								Zoology/Evolutionary Biology	University of Regensburg	SUB6933222		1964332	2020-05-01 00:09:24							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR011/149/SRR11149977/SRR11149977.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11149977/SRR11149977	gs://sra-pub-zq-107/SRR11149977/SRR11149977.zq.1				2016-06					Queen, Colony_K_482, forward	not collected	USA: New York, Rensselaerville, Huyck Preserve	Invertebrate	Susanne Foitzik and Philip Kohlmeier			2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
Temnothorax americanus	whole body	Whole body								no		PRJNA606685	SAMN14103493	SRX7786059	SRR11149978	SRA1042738	SRS6201731	SRP250461	Transcriptomics of Developmental Stages in Ants	RNA-Seq of Temnothorax americanus: Worker, Colony_K_482	RNA extraction of all samples was conducted in November 2016 using the RNAeasy mini extraction Kit (Qiagen, Inc.). For each species, we analyzed a medium-sized larva, an unpigmented worker pupa, a male, an adult worker, and a fertile queen from three different colonies each (N=30). We extracted RNA from whole bodies, as we had no prior assumptions as to which tissue differed most strongly in gene expression between our groups. To determine the sex of the larvae, we tested heterozygosity. For T. longispinosus the test shows clearly that all larvae are female. For T. americanus the samples show a heterogeneous pattern of heterozygosity, e.g., lowest heterozygosity in two of the queens, thus we cant clarify whether the larvae in this species are male or female. Library construction and sequencing was conducted at BGI Hong Kong on an Illumina HiSeq 4000. For rRNA depletion a poly-A selection was conducted. With a read length of 100 bp the libraries resulted in a total of 40 million paired-end reads (4 GB) for each sample.			Temnothorax_23	paired	RNA-Seq	TRANSCRIPTOMIC	unspecified	Illumina HiSeq 4000	21489926	4297985200	1598263357								Zoology/Evolutionary Biology	University of Regensburg	SUB6933222		1964332	2020-05-01 00:09:24							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR011/149/SRR11149978/SRR11149978.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11149978/SRR11149978	gs://sra-pub-zq-109/SRR11149978/SRR11149978.zq.1				2016-06					Worker, Colony_K_482, forward	not collected	USA: New York, Rensselaerville, Huyck Preserve	Invertebrate	Susanne Foitzik and Philip Kohlmeier			2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
Temnothorax americanus	whole body	Whole body								no		PRJNA606685	SAMN14103491	SRX7786058	SRR11149979	SRA1042738	SRS6201730	SRP250461	Transcriptomics of Developmental Stages in Ants	RNA-Seq of Temnothorax americanus: Worker_Pupa, Colony_K_482	RNA extraction of all samples was conducted in November 2016 using the RNAeasy mini extraction Kit (Qiagen, Inc.). For each species, we analyzed a medium-sized larva, an unpigmented worker pupa, a male, an adult worker, and a fertile queen from three different colonies each (N=30). We extracted RNA from whole bodies, as we had no prior assumptions as to which tissue differed most strongly in gene expression between our groups. To determine the sex of the larvae, we tested heterozygosity. For T. longispinosus the test shows clearly that all larvae are female. For T. americanus the samples show a heterogeneous pattern of heterozygosity, e.g., lowest heterozygosity in two of the queens, thus we cant clarify whether the larvae in this species are male or female. Library construction and sequencing was conducted at BGI Hong Kong on an Illumina HiSeq 4000. For rRNA depletion a poly-A selection was conducted. With a read length of 100 bp the libraries resulted in a total of 40 million paired-end reads (4 GB) for each sample.			Temnothorax_22	paired	RNA-Seq	TRANSCRIPTOMIC	unspecified	Illumina HiSeq 4000	22331066	4466213200	1686260339								Zoology/Evolutionary Biology	University of Regensburg	SUB6933222		1964332	2020-05-01 00:09:24							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR011/149/SRR11149979.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11149979/SRR11149979	gs://sra-pub-zq-102/SRR11149979/SRR11149979.zq.1				2016-06					Worker_Pupa, Colony_K_482, forward	not collected	USA: New York, Rensselaerville, Huyck Preserve	Invertebrate	Susanne Foitzik and Philip Kohlmeier			2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
Temnothorax americanus	whole body	Whole body								no		PRJNA606685	SAMN14103489	SRX7786057	SRR11149980	SRA1042738	SRS6201729	SRP250461	Transcriptomics of Developmental Stages in Ants	RNA-Seq of Temnothorax americanus: Larva, Colony_K_482	RNA extraction of all samples was conducted in November 2016 using the RNAeasy mini extraction Kit (Qiagen, Inc.). For each species, we analyzed a medium-sized larva, an unpigmented worker pupa, a male, an adult worker, and a fertile queen from three different colonies each (N=30). We extracted RNA from whole bodies, as we had no prior assumptions as to which tissue differed most strongly in gene expression between our groups. To determine the sex of the larvae, we tested heterozygosity. For T. longispinosus the test shows clearly that all larvae are female. For T. americanus the samples show a heterogeneous pattern of heterozygosity, e.g., lowest heterozygosity in two of the queens, thus we cant clarify whether the larvae in this species are male or female. Library construction and sequencing was conducted at BGI Hong Kong on an Illumina HiSeq 4000. For rRNA depletion a poly-A selection was conducted. With a read length of 100 bp the libraries resulted in a total of 40 million paired-end reads (4 GB) for each sample.			Temnothorax_21	paired	RNA-Seq	TRANSCRIPTOMIC	unspecified	Illumina HiSeq 4000	21547690	4309538000	1602878999								Zoology/Evolutionary Biology	University of Regensburg	SUB6933222		1964332	2020-05-01 00:09:24							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR011/149/SRR11149980.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11149980/SRR11149980	gs://sra-pub-zq-108/SRR11149980/SRR11149980.zq.1				2016-06					Larva, Colony_K_482, forward	not collected	USA: New York, Rensselaerville, Huyck Preserve	Invertebrate	Susanne Foitzik and Philip Kohlmeier			2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
Temnothorax americanus	whole body	Whole body								no		PRJNA606685	SAMN14103487	SRX7786055	SRR11149982	SRA1042738	SRS6201727	SRP250461	Transcriptomics of Developmental Stages in Ants	RNA-Seq of Temnothorax americanus: Male, Colony_Y_695	RNA extraction of all samples was conducted in November 2016 using the RNAeasy mini extraction Kit (Qiagen, Inc.). For each species, we analyzed a medium-sized larva, an unpigmented worker pupa, a male, an adult worker, and a fertile queen from three different colonies each (N=30). We extracted RNA from whole bodies, as we had no prior assumptions as to which tissue differed most strongly in gene expression between our groups. To determine the sex of the larvae, we tested heterozygosity. For T. longispinosus the test shows clearly that all larvae are female. For T. americanus the samples show a heterogeneous pattern of heterozygosity, e.g., lowest heterozygosity in two of the queens, thus we cant clarify whether the larvae in this species are male or female. Library construction and sequencing was conducted at BGI Hong Kong on an Illumina HiSeq 4000. For rRNA depletion a poly-A selection was conducted. With a read length of 100 bp the libraries resulted in a total of 40 million paired-end reads (4 GB) for each sample.			Temnothorax_20	paired	RNA-Seq	TRANSCRIPTOMIC	unspecified	Illumina HiSeq 4000	21567425	4313485000	1612069038								Zoology/Evolutionary Biology	University of Regensburg	SUB6933222		1964332	2020-05-01 00:09:24							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/149/SRR11149982.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11149982/SRR11149982	gs://sra-pub-zq-109/SRR11149982/SRR11149982.zq.1				2016-06					Male, Colony_Y_695, forward	not collected	USA: New York, Rensselaerville, Huyck Preserve	Invertebrate	Susanne Foitzik and Philip Kohlmeier			2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
Temnothorax americanus	whole body	Whole body								no		PRJNA606685	SAMN14103485	SRX7786054	SRR11149983	SRA1042738	SRS6201726	SRP250461	Transcriptomics of Developmental Stages in Ants	RNA-Seq of Temnothorax americanus: Queen, Colony_Y_695	RNA extraction of all samples was conducted in November 2016 using the RNAeasy mini extraction Kit (Qiagen, Inc.). For each species, we analyzed a medium-sized larva, an unpigmented worker pupa, a male, an adult worker, and a fertile queen from three different colonies each (N=30). We extracted RNA from whole bodies, as we had no prior assumptions as to which tissue differed most strongly in gene expression between our groups. To determine the sex of the larvae, we tested heterozygosity. For T. longispinosus the test shows clearly that all larvae are female. For T. americanus the samples show a heterogeneous pattern of heterozygosity, e.g., lowest heterozygosity in two of the queens, thus we cant clarify whether the larvae in this species are male or female. Library construction and sequencing was conducted at BGI Hong Kong on an Illumina HiSeq 4000. For rRNA depletion a poly-A selection was conducted. With a read length of 100 bp the libraries resulted in a total of 40 million paired-end reads (4 GB) for each sample.			Temnothorax_19	paired	RNA-Seq	TRANSCRIPTOMIC	unspecified	Illumina HiSeq 4000	21753119	4350623800	1587805417								Zoology/Evolutionary Biology	University of Regensburg	SUB6933222		1964332	2020-05-01 00:09:24							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR011/149/SRR11149983.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11149983/SRR11149983	gs://sra-pub-zq-109/SRR11149983/SRR11149983.zq.1				2016-06					Queen, Colony_Y_695, forward	not collected	USA: New York, Rensselaerville, Huyck Preserve	Invertebrate	Susanne Foitzik and Philip Kohlmeier			2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
Temnothorax americanus	whole body	Whole body								no		PRJNA606685	SAMN14103483	SRX7786053	SRR11149984	SRA1042738	SRS6201725	SRP250461	Transcriptomics of Developmental Stages in Ants	RNA-Seq of Temnothorax americanus: Worker, Colony_Y_695	RNA extraction of all samples was conducted in November 2016 using the RNAeasy mini extraction Kit (Qiagen, Inc.). For each species, we analyzed a medium-sized larva, an unpigmented worker pupa, a male, an adult worker, and a fertile queen from three different colonies each (N=30). We extracted RNA from whole bodies, as we had no prior assumptions as to which tissue differed most strongly in gene expression between our groups. To determine the sex of the larvae, we tested heterozygosity. For T. longispinosus the test shows clearly that all larvae are female. For T. americanus the samples show a heterogeneous pattern of heterozygosity, e.g., lowest heterozygosity in two of the queens, thus we cant clarify whether the larvae in this species are male or female. Library construction and sequencing was conducted at BGI Hong Kong on an Illumina HiSeq 4000. For rRNA depletion a poly-A selection was conducted. With a read length of 100 bp the libraries resulted in a total of 40 million paired-end reads (4 GB) for each sample.			Temnothorax_18	paired	RNA-Seq	TRANSCRIPTOMIC	unspecified	Illumina HiSeq 4000	21555618	4311123600	1611016219								Zoology/Evolutionary Biology	University of Regensburg	SUB6933222		1964332	2020-05-01 00:09:24							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR011/149/SRR11149984.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR11149984/SRR11149984	gs://sra-pub-zq-108/SRR11149984/SRR11149984.zq.1				2016-06					Worker, Colony_Y_695, forward	not collected	USA: New York, Rensselaerville, Huyck Preserve	Invertebrate	Susanne Foitzik and Philip Kohlmeier			2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
