scientific_name	sample_group	tissue	genotype	sex	age	treatment	source_name	is_sampled	is_qualified	exclusion	protocol	bioproject	biosample	experiment	run	sra_primary	sra_sample	sra_study	study_title	exp_title	design	sample_title	sample_description	lib_name	lib_layout	lib_strategy	lib_source	lib_selection	instrument	total_spots	total_bases	size	nominal_length	nominal_sdev	spot_length	read_index	read_class	read_type	base_coord	center	submitter_id	pubmed_id	taxid	published_date	NCBI_Link	AWS_Link	GCP_Link	geo_loc_name	collection_date	isolate	breed	replicate	isolation_source	caste	collected_by	dev_stage	colony	biosamplemodel	taxid_domain	taxid_kingdom	taxid_phylum	taxid_class	taxid_order	taxid_family	taxid_genus	taxid_species	scientific_name_original
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594907	SRX21998946	SRR26290272	SRA1726486	SRS19073506	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes NPA/VKR KD in MAJ, VKRi treatment,  6h, r5	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes NPA/VKR KD in MAJ, VKRi treatment,  6h, r5		SM_CB_VKRi_6h_b5_MGKDv3	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	18644557	1546318783	694145649								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:19	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290272/SRR26290272.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290272/SRR26290272	gs://sra-pub-zq-108/SRR26290272/SRR26290272.lite.1	USA	2020-12-01	a152	missing	r5	missing	MAJ	K Glastad, M Gilbert, M fioriti	adult	c1	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594906	SRX21998945	SRR26290273	SRA1726486	SRS19073505	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes NPA/VKR KD in MAJ, VKRi treatment,  6h, r4	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes NPA/VKR KD in MAJ, VKRi treatment,  6h, r4		SM_CB_VKRi_6h_b4_MGKDv3	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	16917939	1403095606	619908868								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:19	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290273/SRR26290273.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290273/SRR26290273	gs://sra-pub-zq-108/SRR26290273/SRR26290273.lite.1	USA	2020-12-01	a151	missing	r4	missing	MAJ	K Glastad, M Gilbert, M fioriti	adult	c1	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594771	SRX21998944	SRR26290274	SRA1726486	SRS19073504	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes CCAP inj sample 16	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes CCAP inj sample 16		SM_CB_CTRLinj_6h_b4_MGINv6	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	19294860	1599225341	755675111								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:19	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290274/SRR26290274.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290274/SRR26290274	gs://sra-pub-zq-108/SRR26290274/SRR26290274.lite.1	USA	2020-12-01	a16	missing	b4	missing	MAJ	K Glastad, M Gilbert, M fioriti	adult	c2	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594905	SRX21998943	SRR26290275	SRA1726486	SRS19073503	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes NPA/VKR KD in MAJ, VKRi treatment,  6h, r3	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes NPA/VKR KD in MAJ, VKRi treatment,  6h, r3		SM_CB_VKRi_6h_b3_MGKDv3	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	16583950	1375075356	605168574								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:19	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290275/SRR26290275.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290275/SRR26290275	gs://sra-pub-zq-108/SRR26290275/SRR26290275.lite.1	USA	2020-12-01	a150	missing	r3	missing	MAJ	K Glastad, M Gilbert, M fioriti	adult	c1	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594904	SRX21998942	SRR26290276	SRA1726486	SRS19073502	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes NPA/VKR KD in MAJ, VKRi treatment,  6h, r2	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes NPA/VKR KD in MAJ, VKRi treatment,  6h, r2		SM_CB_VKRi_6h_b2_MGKDv3	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	28493123	2363022662	1050135859								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:20	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290276/SRR26290276.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290276/SRR26290276	gs://sra-pub-zq-108/SRR26290276/SRR26290276.lite.1	USA	2020-12-01	a149	missing	r2	missing	MAJ	K Glastad, M Gilbert, M fioriti	adult	c1	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594903	SRX21998941	SRR26290277	SRA1726486	SRS19073501	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes NPA/VKR KD in MAJ, VKRi treatment,  6h, r1	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes NPA/VKR KD in MAJ, VKRi treatment,  6h, r1		SM_CB_VKRi_6h_b1_MGKDv3	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	21823839	1809847163	796876642								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:20	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290277/SRR26290277.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290277/SRR26290277	gs://sra-pub-zq-108/SRR26290277/SRR26290277.lite.1	USA	2020-12-01	a148	missing	r1	missing	MAJ	K Glastad, M Gilbert, M fioriti	adult	c1	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594902	SRX21998940	SRR26290278	SRA1726486	SRS19073500	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes NPA/VKR KD in MAJ, VKRi treatment,  24h, r4	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes NPA/VKR KD in MAJ, VKRi treatment,  24h, r4		SM_CB_VKRi_24h_b6_MGKDv3	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	16250455	1348164186	595136625								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:20	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290278/SRR26290278.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290278/SRR26290278	gs://sra-pub-zq-108/SRR26290278/SRR26290278.lite.1	USA	2020-12-01	a147	missing	r4	missing	MAJ	K Glastad, M Gilbert, M fioriti	adult	c1	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594901	SRX21998939	SRR26290279	SRA1726486	SRS19073499	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes NPA/VKR KD in MAJ, VKRi treatment,  24h, r3	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes NPA/VKR KD in MAJ, VKRi treatment,  24h, r3		SM_CB_VKRi_24h_b5_MGKDv3	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	17502960	1449960029	638731336								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:19	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290279/SRR26290279.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290279/SRR26290279	gs://sra-pub-zq-108/SRR26290279/SRR26290279.lite.1	USA	2020-12-01	a146	missing	r3	missing	MAJ	K Glastad, M Gilbert, M fioriti	adult	c1	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594900	SRX21998938	SRR26290280	SRA1726486	SRS19073498	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes NPA/VKR KD in MAJ, VKRi treatment,  24h, r2	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes NPA/VKR KD in MAJ, VKRi treatment,  24h, r2		SM_CB_VKRi_24h_b2_MGKDv3	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	22435558	1861295031	842121172								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:19	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290280/SRR26290280.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290280/SRR26290280	gs://sra-pub-zq-108/SRR26290280/SRR26290280.lite.1	USA	2020-12-01	a145	missing	r2	missing	MAJ	K Glastad, M Gilbert, M fioriti	adult	c1	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594899	SRX21998937	SRR26290281	SRA1726486	SRS19073497	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes NPA/VKR KD in MAJ, VKRi treatment,  24h, r1	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes NPA/VKR KD in MAJ, VKRi treatment,  24h, r1		SM_CB_VKRi_24h_b1_MGKDv3	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	20776857	1723013708	770630476								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:20	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290281/SRR26290281.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290281/SRR26290281	gs://sra-pub-zq-108/SRR26290281/SRR26290281.lite.1	USA	2020-12-01	a144	missing	r1	missing	MAJ	K Glastad, M Gilbert, M fioriti	adult	c1	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594898	SRX21998936	SRR26290282	SRA1726486	SRS19073496	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes NPA/VKR KD in MAJ, VKRi treatment,  12h, r5	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes NPA/VKR KD in MAJ, VKRi treatment,  12h, r5		SM_CB_VKRi_12h_b6_MGKDv3	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	19340241	1604000440	722909631								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:20	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290282/SRR26290282.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290282/SRR26290282	gs://sra-pub-zq-108/SRR26290282/SRR26290282.lite.1	USA	2020-12-01	a143	missing	r5	missing	MAJ	K Glastad, M Gilbert, M fioriti	adult	c1	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594897	SRX21998935	SRR26290283	SRA1726486	SRS19073495	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes NPA/VKR KD in MAJ, VKRi treatment,  12h, r4	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes NPA/VKR KD in MAJ, VKRi treatment,  12h, r4		SM_CB_VKRi_12h_b5_MGKDv3	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	21979882	1823467336	814626691								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:20	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290283/SRR26290283.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290283/SRR26290283	gs://sra-pub-zq-108/SRR26290283/SRR26290283.lite.1	USA	2020-12-01	a142	missing	r4	missing	MAJ	K Glastad, M Gilbert, M fioriti	adult	c1	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594896	SRX21998934	SRR26290284	SRA1726486	SRS19073494	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes NPA/VKR KD in MAJ, VKRi treatment,  12h, r3	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes NPA/VKR KD in MAJ, VKRi treatment,  12h, r3		SM_CB_VKRi_12h_b4_MGKDv3	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	19214836	1593730664	714737284								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:20	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290284/SRR26290284.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290284/SRR26290284	gs://sra-pub-zq-108/SRR26290284/SRR26290284.lite.1	USA	2020-12-01	a141	missing	r3	missing	MAJ	K Glastad, M Gilbert, M fioriti	adult	c1	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594770	SRX21998933	SRR26290285	SRA1726486	SRS19073493	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes CCAP inj sample 15	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes CCAP inj sample 15		SM_CB_CTRLinj_6h_b3_MGINv6	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	21036841	1742827871	837001813								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:20	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290285/SRR26290285.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290285/SRR26290285	gs://sra-pub-zq-108/SRR26290285/SRR26290285.lite.1	USA	2020-12-01	a15	missing	b3	missing	MAJ	K Glastad, M Gilbert, M fioriti	adult	c1	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594895	SRX21998932	SRR26290286	SRA1726486	SRS19073492	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes NPA/VKR KD in MAJ, VKRi treatment,  12h, r2	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes NPA/VKR KD in MAJ, VKRi treatment,  12h, r2		SM_CB_VKRi_12h_b3_MGKDv3	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	22302280	1850298116	831909966								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:20	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290286/SRR26290286.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290286/SRR26290286	gs://sra-pub-zq-108/SRR26290286/SRR26290286.lite.1	USA	2020-12-01	a140	missing	r2	missing	MAJ	K Glastad, M Gilbert, M fioriti	adult	c1	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594894	SRX21998931	SRR26290287	SRA1726486	SRS19073491	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes NPA/VKR KD in MAJ, VKRi treatment,  12h, r1	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes NPA/VKR KD in MAJ, VKRi treatment,  12h, r1		SM_CB_VKRi_12h_b2_MGKDv3	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	24792695	2048458754	916010391								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:21	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290287/SRR26290287.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290287/SRR26290287	gs://sra-pub-zq-108/SRR26290287/SRR26290287.lite.1	USA	2020-12-01	a139	missing	r1	missing	MAJ	K Glastad, M Gilbert, M fioriti	adult	c1	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594893	SRX21998930	SRR26290288	SRA1726486	SRS19073490	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes NPA/VKR KD in MAJ, NPAi treatment,  6h, r5	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes NPA/VKR KD in MAJ, NPAi treatment,  6h, r5		SM_CB_NPAi_6h_b6_MGKDv3	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	22680241	1881816962	831258746								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:21	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290288/SRR26290288.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290288/SRR26290288	gs://sra-pub-zq-108/SRR26290288/SRR26290288.lite.1	USA	2020-12-01	a138	missing	r5	missing	MAJ	K Glastad, M Gilbert, M fioriti	adult	c1	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594892	SRX21998929	SRR26290289	SRA1726486	SRS19073489	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes NPA/VKR KD in MAJ, NPAi treatment,  6h, r4	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes NPA/VKR KD in MAJ, NPAi treatment,  6h, r4		SM_CB_NPAi_6h_b5_MGKDv3	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	73679257	6112061340	2715940168								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:22	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290289/SRR26290289.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290289/SRR26290289	gs://sra-pub-zq-108/SRR26290289/SRR26290289.lite.1	USA	2020-12-01	a137	missing	r4	missing	MAJ	K Glastad, M Gilbert, M fioriti	adult	c1	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
